id,ontological_category,semanticfield,description,name,Kinship2,Number,Clothing,Speech,Time,Emotion,Body,physGeo,Plant,Animal,notes,included?,words_Arabic,words_Indonesian,words_Basque,words_Tamil,words_Albanian,words_Hindi,words_Russian,words_Spanish,words_Swahili,words_Turkish,words_Hungarian,words_Thai,words_English
2512,Person/Thing,Animals,A young bird that has not yet reached adulthood.,CHICK,,,,,,,,,,TRUE,,TRUE,['فرخ'],[],['txita'],[],[],[],['птенец'],"['pollito', 'pollo', 'polluelo']",[],[],[],"['ลูกเจี๊ยบ', 'ลูกไก่']",
2513,Person/Thing,Animals,A young chicken that has not yet reached adulthood.,CHICKEN CHICK,,,,,,,,,,TRUE,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2515,Person/Thing,Animals,A swamp-type domestic water buffalo found in the Philippines.,CARABAO,,,,,,,,,,TRUE,,TRUE,[],[],[],[],['Bubalus bubalis carabanesis'],[],['Bubalus bubalis carabanesis'],"['Bubalus bubalis carabanesis', 'Carabao']",[],[],[],['ควาย'],
2516,Person/Thing,Animals,"A large bovid originating in South Asia, Southeast Asia, and China.",WATER BUFFALO,,,,,,,,,,TRUE,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2522,Person/Thing,Speech and language,A loud vocalisation.,SCREAM (NOISE),,,,TRUE,,,,,,,yes bc instance of oral communication,TRUE,['زَعَقَ'],[],"['Oihu', 'txilio']",[],[],[],"['Крик', 'визг', 'пронзительный крик']","['alarido', 'aullido', 'aullidos', 'chillido', 'grito']",[],[],"['ordít', 'rikácsol']",[],
2523,Person/Thing,Speech and language,A loud vocalisation inflicted by pain.,HOWLING,,,,TRUE,,,,,,,yes by analogy to scream,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2524,Person/Thing,Emotions and values,Mental happiness.,JOY,,,,,,TRUE,,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2529,Person/Thing,Religion and belief,To have received blessing.,BLESSED,,,,,,TRUE,,,,,yes bc you feel it in your head,TRUE,['بركة'],['Berkat'],[],[],[],[],['благословение'],['Bendición'],[],['Alkıma'],['Áldás'],[],
2533,Person/Thing,The physical world,"The margin or shore of a river, lake, or ocean.",WATERSIDE,,,,,,,,TRUE,,,,TRUE,[],[],[],[],[],[],[],['orilla del agua'],[],[],['vízpart'],['ริมน้ำ'],
2538,Person/Thing,The physical world,A naturally formed or excavated long cavity in the ground.,TRENCH (FOSSE),,,,,,,,TRUE,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2539,Person/Thing,The physical world,A naturally formed or excavated hole in the ground.,PIT (POTHOLE),,,,,,,,TRUE,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2542,Person/Thing,Agriculture and vegetation,A flowering plant that is valued for its medical properties.,HERB,,,,,,,,,TRUE,,,TRUE,"['عشب', 'عُشْب', 'عُشْب عِطْرِيّة', 'عُشْبة طُبْيّة', 'نبات عشبي']","['Herbal', 'terna']","['belar', 'belarki']","['கறி மூலிகைகள்', 'மருத்துவ மூலிகைகள்']","['bar', 'bar mjekësor', 'barishte']",['जड़ी-बूटी'],"['Зелень', 'Травянистые растения']","['herbácea', 'hierba', 'planta herbácea']",['Mitishamba'],"['Ot', 'Otsu bitki']","['Gyógynövény', 'Lágy szárú növény']","['พืชล้มลุก', 'พืชสมุนไพร', 'สมุนไพร', 'ไม้ล้มลุก']",
2543,Person/Thing,Animals,"One of several larger-bodied members of the genus Corvus. These species do not form a single taxonomic group within the genus, but share similar characteristics and appearances that generally separate them from other crows.",RAVEN,,,,,,,,,,TRUE,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2560,Person/Thing,Kinship,Father's father.,PATERNAL GRANDFATHER,TRUE,,,,,,,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2564,Person/Thing,Animals,A young pig.,PIGLET,,,,,,,,,,TRUE,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2565,Person/Thing,Animals,A castrated male pig.,CASTRATED BOAR,,,,,,,,,,TRUE,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2566,Person/Thing,Animals,A castrated stallion.,GELDING,,,,,,,,,,TRUE,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2567,Person/Thing,Animals,A castrated rooster.,CAPON,,,,,,,,,,TRUE,,TRUE,[],[],['kapoi'],[],[],[],['каплун'],['capón'],[],[],[],['ไก่ตอน'],
2573,Person/Thing,Sense perception,"To sense things mentally (pain, joy, etc.).",FEELING (EMOTION),,,,,,TRUE,,,,,yes bc feeling,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2581,Person/Thing,Animals,A cephalopod mollusct of the order Octopoda.,OCTOPUS,,,,,,,,,,TRUE,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2586,Person/Thing,Animals,A series of small marine fishes in the genus Hippocampus.,SEAHORSE,,,,,,,,,,TRUE,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2591,Person/Thing,Animals,A group of different species of odd-toed ungulates in the family Rhinocerotidae.,RHINOCEROS,,,,,,,,,,TRUE,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2595,Person/Thing,Agriculture and vegetation,A mamber of the plant family Cactaceae.,CACTUS,,,,,,,,,TRUE,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2605,Person/Thing,Agriculture and vegetation,A spring vegetable.,ASPARAGUS,,,,,,,,,TRUE,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2613,Person/Thing,The body,The outer tissue of human beings.,SKIN (HUMAN),,,,,,,TRUE,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2640,Person/Thing,Animals,A distinct juvenile form many animals undergo before metamorphosis into adults.,LARVA,,,,,,,,,,TRUE,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2644,Person/Thing,Kinship,Either the grandfather or the older brother of a person.,GRANDFATHER OR OLDER BROTHER,TRUE,,,,,,,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2646,Person/Thing,Kinship,Either the male partner in a marriage or a male person.,HUSBAND OR MALE PERSON,TRUE,,,,,,,,,,yes bc between me and sibling in law,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2648,Person/Thing,The body,The hair on the head of humans (rather than the hair in general or the hair on the body).,HAIR (HEAD),,,,,,,TRUE,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2654,Person/Thing,Animals,A family of venomous snakes found in most parts of the world.,VIPER,,,,,,,,,,TRUE,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2655,Person/Thing,Agriculture and vegetation,"A species of tree in the fig, mulberry and breadfruit family (Moraceae).",JACKFRUIT,,,,,,,,,TRUE,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2656,Person/Thing,Time,In the middle of the night.,MIDNIGHT,,,,,TRUE,,,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2662,Person/Thing,The body,The hard keratin substance covering the tips of the feet of human beings.,TOENAIL,,,,,,,TRUE,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2663,Person/Thing,The body,A conduit between the developing embryo or fetus and the placenta.,UMBILICAL CORD,,,,,,,TRUE,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2664,Person/Thing,The body,A hard coating on the skin formed during the wound healing reconstruction phase.,SCAB,,,,,,,TRUE,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2665,Person/Thing,The body,"Typically small, rough, and hard growths that are similar in color to the rest of the skin.",WART,,,,,,,TRUE,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2666,Person/Thing,The body,The bottom of the foot.,SOLE (FOOT),,,,,,,TRUE,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2667,Person/Thing,The body,"The central part of the human body, from which neck and limbs extend.",TORSO,,,,,,,TRUE,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2668,Person/Thing,The body,The body part that forms the supporting structure inside of the human body or the body of animals.,SKELETON,,,,,,,TRUE,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2671,Person/Thing,Clothing and grooming,Sheath to cover a penis.,PENIS SHEATH,,,TRUE,,,,,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2672,Person/Thing,The physical world,The source of a river or stream.,HEADWATERS,,,,,,,,TRUE,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2673,Person/Thing,Animals,A bird of the family Paradisaeidae.,BIRD OF PARADISE,,,,,,,,,,TRUE,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2674,Person/Thing,The body,"Cavity that is limited by the lips in front, the cheeks on the side, the soft and hard palate at the top and the floor of the mouth below.",ORAL CAVITY,,,,,,,TRUE,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2678,Person/Thing,The body,"The hair covering the body of a mammal, including the body hair of humans.",HAIR OR FUR,,,,,,,TRUE,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2682,Person/Thing,Kinship,The brother or mother of someone’s father or mother.,AUNT OR UNCLE,TRUE,,,,,,,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2683,Person/Thing,Animals,Large carnivorous bird with a hooked bill and good vision.,EAGLE OR HAWK,,,,,,,,,,TRUE,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2684,Person/Thing,Animals,"Member of the caprinae family, mostly pointing to sheep and goat.",CAPRINE (GOAT OR SHEEP),,,,,,,,,,TRUE,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2685,Person/Thing,Animals,Oily freshwater fish from the family Cyprinidae.,CARP (FISH),,,,,,,,,,TRUE,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2686,Person/Thing,Animals,Small crustaceans with an exosceleton and ten legs.,CRUSTACEANS (PRAWNS OR SHRIMP),,,,,,,,,,TRUE,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2690,Person/Thing,Kinship,The husband of the sister of one's father.,UNCLE (HUSBAND OF FATHER'S SISTER),TRUE,,,,,,,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2691,Person/Thing,Kinship,The sister of one's father.,PATERNAL AUNT (FATHER'S SISTER),TRUE,,,,,,,,,,,TRUE,[],[],[],[],[],[],[],['tía'],[],['hala'],[],[],
2692,Person/Thing,Kinship,The brother of one's mother.,MATERNAL UNCLE (MOTHER'S BROTHER),TRUE,,,,,,,,,,,TRUE,['خال'],[],[],[],[],[],[],['tío materno'],[],['dayı'],[],[],
2693,Person/Thing,Kinship,The sister of one's mother.,MATERNAL AUNT (MOTHER'S SISTER),TRUE,,,,,,,,,,,TRUE,[],[],[],[],[],[],[],['tía'],[],['teyze'],[],[],
2694,Person/Thing,Kinship,The husband of one's maternal aunt.,MATERNAL UNCLE (HUSBAND OF ONE'S MATERNAL AUNT),TRUE,,,,,,,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2695,Person/Thing,Kinship,Wife of one's older brother.,SISTER-IN-LAW (OLDER BROTHER'S WIFE),TRUE,,,,,,,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2696,Person/Thing,Kinship,Husband of one's older sister.,BROTHER-IN-LAW (OLDER SISTER'S HUSBAND),TRUE,,,,,,,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2697,Person/Thing,Kinship,Husband of one's younger sister.,BROTHER-IN-LAW (YOUNGER SISTER'S HUSBAND),TRUE,,,,,,,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2698,Person/Thing,Kinship,Husband of one's older brother.,BROTHER-IN-LAW (HUSBAND'S OLDER BROTHER),TRUE,,,,,,,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2699,Person/Thing,Kinship,Husband of one's younger brother.,BROTHER-IN-LAW (HUSBAND'S YOUNGER BROTHER),TRUE,,,,,,,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2700,Person/Thing,Kinship,Husband of one's older sister.,SISTER-IN-LAW (HUSBAND'S OLDER SISTER),TRUE,,,,,,,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2701,Person/Thing,Kinship,Husband of one's younger sister.,SISTER-IN-LAW (HUSBAND'S YOUNGER SISTER),TRUE,,,,,,,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2702,Person/Thing,Kinship,Son of one's son.,GRANDSON (SON'S SON),TRUE,,,,,,,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2703,Person/Thing,Kinship,Offspring of one's daughter.,GRANDCHILD (DAUGHTER'S OFFSPRING),TRUE,,,,,,,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2747,Person/Thing,Agriculture and vegetation,A small tree species native to Asia from the Himalayas through southern China.,OSMANTHUS FRAGRANS,,,,,,,,,TRUE,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2766,Person/Thing,Food and drink,"A large, sprawling annual plant with coarse, hairy pinnately-lobed leaves and white to yellow flowers.",WATERMELON,,,,,,,,,TRUE,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2768,Person/Thing,Food and drink,"The sole member of the genus Litchi in the soapberry family, Sapindaceae.",LITCHI,,,,,,,,,TRUE,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2770,Person/Thing,Clothing and grooming,A mid-stomach–length garment for the upper body.,JACKET,,,TRUE,,,,,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2771,Person/Thing,Clothing and grooming,A garment which is wrapped around the neck to prevent from cold.,SHAWL,,,TRUE,,,,,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2773,Person/Thing,The body,The top of the finger.,FINGERTIP,,,,,,,TRUE,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2774,Person/Thing,The body,The smallest of the five fingers.,LITTLE FINGER,,,,,,,TRUE,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2775,Person/Thing,Time,The time before noon.,FORENOON,,,,,TRUE,,,,,,blanket yes on all things that are periods of time,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2776,Person/Thing,Animals,A wild goose.,WILD GOOSE,,,,,,,,,,TRUE,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2784,Person/Thing,Animals,A medium-sized member of the common carp family.,CRUCIAN CARP,,,,,,,,,,TRUE,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2785,Person/Thing,Animals,A class of marine and freshwater molluscs that have laterally compressed bodies enclosed by a shell consisting of two hinged parts.,BIVALVIA (MUSSELS OR OYSTERS),,,,,,,,,,TRUE,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2791,Person/Thing,Time,The same month as today.,THIS MONTH,,,,,TRUE,,,,,,blanket yes on all things that are periods of time,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2792,Person/Thing,Time,The month before this month.,LAST MONTH,,,,,TRUE,,,,,,blanket yes on all things that are periods of time,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2793,Person/Thing,Time,The month after this month.,NEXT MONTH,,,,,TRUE,,,,,,blanket yes on all things that are periods of time,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2794,Person/Thing,Agriculture and vegetation,A dry field rather than a flooded paddy field.,FIELD (UPLAND),,,,,,,,TRUE,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2797,Person/Thing,Agriculture and vegetation,A flowering plant in the genus Sesamum.,SESAME,,,,,,,,,TRUE,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2798,Person/Thing,The physical world,"Common liquid (H₂O) which forms rain, rivers, the sea, etc, or a stream of this liquid flowing in a channel.",RIVER OR WATER,,,,,,,,TRUE,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2800,Person/Thing,Kinship,A human belonging to the female sex or a woman who has at least one child.,FEMALE PERSON OR MOTHER,TRUE,,,,,,,,,,yes bc between me and grandparents,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2802,Person/Thing,Animals,"A type of snout beetle of species Rhynchophorus ferrugineus commonly known as red palm weevil, Asian palm weevil or sago palm weevil.",SAGO GRUB,,,,,,,,,,TRUE,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2809,Person/Thing,Agriculture and vegetation,Perennial flowering plants with indigo-coloured berries from the section Cyanococcus.,BLUEBERRY,,,,,,,,,TRUE,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2810,Person/Thing,The body,Long flat bone located in the center of the chest.,BREASTBONE,,,,,,,TRUE,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2813,Person/Thing,Animals,Freshwater crustaceans resembling small lobsters.,CRAYFISH (FRESHWATER),,,,,,,,,,TRUE,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2814,Person/Thing,Animals,Marine animals with unique internal shell.,CUTTLEFISH,,,,,,,,,,TRUE,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2817,Person/Thing,Animals,Second-largest living bird by height.,EMU,,,,,,,,,,TRUE,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2818,Person/Thing,The physical world,A shallow place on a river which may be crossed by wading.,FORD (CROSSING),,,,,,,,TRUE,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2819,Person/Thing,Agriculture and vegetation,Areas where the vegetation is dominated by grasses.,GRASSLAND,,,,,,,,TRUE,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2820,Person/Thing,The body,"Large, flat bone in the center.",HIP BONE,,,,,,,TRUE,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2822,Person/Thing,Animals,Small rodents native to North America.,KANGAROO RAT,,,,,,,,,,TRUE,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2824,Person/Thing,The body,Joints of the fingers brought to prominence when hand is clenched.,KNUCKLE,,,,,,,TRUE,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2826,Person/Thing,Emotions and values,Intentionally false statement for the purpose of deception.,LIE (FALSEHOOD),,,,TRUE,,,,,,,yes bc a thing you say,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2828,Person/Thing,Animals,Group of insects related to butterflies.,MOTH,,,,,,,,,,TRUE,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2829,Person/Thing,Animals,Bivalve moluscs with an elongated and asymmetric shell.,MUSSELS,,,,,,,,,,TRUE,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2830,Person/Thing,Animals,Name for different families of inhabitans of marine or brackish habitats.,OYSTERS,,,,,,,,,,TRUE,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2831,Person/Thing,Animals,"Aquatic, flightless birds.",PENGUIN,,,,,,,,,,TRUE,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2834,Person/Thing,The body,Anatomical male reproductive structure.,SCROTUM,,,,,,,TRUE,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2837,Person/Thing,Animals,Bird of the family Anatidae.,SWAN,,,,,,,,,,TRUE,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2841,Person/Thing,Animals,Short-legged muscular quadrupedal marsupials native to Australia.,WOMBAT,,,,,,,,,,TRUE,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2842,Person/Thing,Agriculture and vegetation,A rhizomatous herbaceous perennial plant (Curcuma longa) of the ginger family.,TURMERIC,,,,,,,,,TRUE,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2843,Person/Thing,Food and drink,One of several vegetables in the species Brassica oleracea in the genus Brassica.,CAULIFLOWER,,,,,,,,,TRUE,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2846,Person/Thing,Time,The third month of the Gregorian calendar.,MARCH,,,,,TRUE,,,,,,blanket yes on all things that are periods of time,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2847,Person/Thing,Time,The 4th month of the Gregorian calendar.,APRIL,,,,,TRUE,,,,,,blanket yes on all things that are periods of time,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2848,Person/Thing,Time,The 5th month of the Gregorian calendar.,MAY (MONTH),,,,,TRUE,,,,,,blanket yes on all things that are periods of time,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2849,Person/Thing,Time,The 6th month of the Gregorian calendar.,JUNE,,,,,TRUE,,,,,,blanket yes on all things that are periods of time,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2850,Person/Thing,Time,The 7th month of the Gregorian calendar.,JULY,,,,,TRUE,,,,,,blanket yes on all things that are periods of time,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2851,Person/Thing,Time,The 8th month of the Gregorian calendar.,AUGUST,,,,,TRUE,,,,,,blanket yes on all things that are periods of time,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2852,Person/Thing,Time,The 9th month of the Gregorian calendar.,SEPTEMBER,,,,,TRUE,,,,,,blanket yes on all things that are periods of time,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2853,Person/Thing,Time,The 10th month of the Gregorian calendar.,OCTOBER,,,,,TRUE,,,,,,blanket yes on all things that are periods of time,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2854,Person/Thing,Time,The 11th month of the Gregorian calendar.,NOVEMBER,,,,,TRUE,,,,,,blanket yes on all things that are periods of time,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2855,Person/Thing,Time,The 12th month of the Gregorian calendar.,DECEMBER,,,,,TRUE,,,,,,blanket yes on all things that are periods of time,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2933,Person/Thing,Speech and language,"Conversation is interactive, communication between two or more people.",CONVERSATION,,,,TRUE,,,,,,,decided yes b/c it is saying things,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2934,Person/Thing,Animals,"The cuckoos are a family of birds, Cuculidae, the sole taxon in the order Cuculiformes.",CUCKOO,,,,,,,,,,TRUE,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2935,Person/Thing,The physical world,"A current, in a river or stream, is the flow of water influenced by gravity as the water moves downhill to reduce its potential energy.",CURRENT (STREAM),,,,,,,,TRUE,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2936,Person/Thing,The physical world,"The elevation of a geographic location is its height above or below a fixed reference point, most commonly a reference geoid, a mathematical model of the Earth's sea level as an equipotential gravitational surface (see Geodetic system, vertical datum).",ELEVATION,,,,,,,,TRUE,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2941,Person/Thing,Emotions and values,"In philosophy, happiness translates the Greek concept of eudaimonia, and refers to the good life, or flourishing, rather than simply an emotion.",HAPPINESS,,,,,,TRUE,,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2944,Person/Thing,Speech and language,An act of calling with the voice.,CALL (APPEAL),,,,TRUE,,,,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2953,Person/Thing,Clothing and grooming,Part of a garment covering the arm.,SLEEVE,,,TRUE,,,,,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2958,Person/Thing,Emotions and values,"Laughter is a physical reaction in humans and some other species of primate, consisting typically of rhythmical, often audible contractions of the diaphragm and other parts of the respiratory system.",LAUGHTER,,,,TRUE,,,,,,,yes by analogy to scream,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2960,Person/Thing,Emotions and values,The strong desire for something.,LONGING (WISH),,,,,,TRUE,,,,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2966,Person/Thing,Animals,"Perch is a common name for fish of the genus Perca, freshwater gamefish belonging to the family Percidae.",PERCH (FISH),,,,,,,,,,TRUE,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
2967,Person/Thing,Animals,The northern pike is a species of carnivorous fish of the genus Esox (the pikes).,PIKE (FISH),,,,,,,,,,TRUE,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
3007,Person/Thing,Agriculture and vegetation,Tree or wood for plants with capsule fruiting bodies belonging to closely related genera found across Australia.,EUCALYPT,,,,,,,,,TRUE,,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
3008,Person/Thing,Animals,Egg-laying mammal of the Tachyglossidae family.,ECHIDNA,,,,,,,,,,TRUE,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
3009,Person/Thing,Animals,"Large white cockatoo, species C. galerita.",WHITE COCKATOO,,,,,,,,,,TRUE,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
3010,Person/Thing,Animals,Passerine bird of genus Motacilla.,WAGTAIL,,,,,,,,,,TRUE,,TRUE,[],[],[],[],[],[],[],[],[],[],[],[],
